102.071,696219,,
102.399,696720,,
102.734,695919,,
103.069,696378,,
103.411,696478,,
103.742,696223,,
104.089,696301,,
104.417,696438,,
104.755,696695,,
105.095,696411,,
105.424,697098,,
105.769,696801,,
106.107,696468,,
106.439,697065,,
106.785,696934,,
107.121,697232,,
107.450,697896,,
107.770,697088,,
108.112,696938,,
108.440,697007,,
108.774,697406,,
109.117,697131,,
109.462,697402,,
109.790,697517,,
110.132,697998,,
110.462,698202,,
110.796,698081,,
111.134,698104,,
111.458,698630,,
111.789,698435,,
112.131,698338,,
112.465,698491,,
112.803,698560,,
113.134,698574,,
113.465,698651,,
113.817,699217,,
114.147,699085,,
114.488,698900,,
114.835,699870,,
115.160,699246,,
115.493,699571,,
115.827,700174,,
116.150,699981,,
116.495,700022,,
116.826,700191,,
117.158,700405,,
117.499,700199,,
117.835,700334,,
118.162,700809,,
118.505,700455,,
118.845,700811,,
119.177,701246,,
119.512,700786,,
119.848,700717,,
120.171,701441,,
120.517,701851,,
120.863,701427,,
121.189,701712,,
121.529,702222,,
121.853,702396,,
122.198,702415,,
122.536,702789,,
122.864,703104,,
123.198,702877,,
123.527,703355,,
123.859,703311,,
124.205,703679,,
124.533,703157,,
124.871,703519,,
125.213,703802,,
125.540,703143,,
125.881,704976,,
126.212,704206,,
126.545,704381,,
126.894,704287,,
127.223,704950,,
127.573,704624,,
127.908,705113,,
128.238,705036,,
128.576,704933,,
128.908,705347,,
129.242,705679,,
129.567,706630,,
129.905,706790,,
130.229,705733,,
130.570,706388,,
130.913,706757,,
131.236,706631,,
131.570,706956,,
131.919,707325,,
132.248,707293,,
132.572,706670,,
132.916,707638,,
133.250,708365,,
133.581,708097,,
133.917,708064,,
134.253,708417,,
134.597,709254,,
134.930,708530,,
135.260,708988,,
135.600,709004,,
135.930,709807,,
136.262,709387,,
136.606,709227,,
136.945,709746,,
137.275,710618,,
137.618,710001,,
137.948,710237,,
138.290,710410,,
138.627,711123,,
138.949,710676,,
139.281,711156,,
139.611,711629,,
139.952,711596,,
140.282,711643,,
140.617,712132,,
140.955,712836,,
141.294,711967,,
141.635,712340,,
141.969,713339,,
142.292,713210,,
142.637,713263,,
142.970,713474,,
143.309,713807,,
143.637,713497,,
143.974,713940,,
144.301,713931,,
144.647,714376,,
144.985,714705,,
145.305,715062,,
145.646,715098,,
145.991,715123,,
146.316,714818,,
146.648,715113,,
146.978,715880,,
147.314,715747,,
147.655,715747,,
148.002,716555,,
148.331,716674,,
148.672,716265,,
148.995,716847,,
149.331,717627,,
149.668,717443,,
150.006,717310,,
150.332,717613,,
150.666,718374,,
151.008,718088,,
151.344,718352,,
151.682,718528,,
152.016,718775,,
152.350,719350,,
152.678,719086,,
153.004,719858,,
153.342,719032,,
153.681,719433,,
154.014,719918,,
154.349,720020,,
154.680,720427,,
155.015,720418,,
155.358,720875,,
155.694,721272,,
156.038,721177,,
156.370,721523,,
156.703,721462,,
157.042,722045,,
157.374,721594,,
157.699,721757,,
158.046,722585,,
158.380,722873,,
158.727,722846,,
159.057,722901,,
159.384,723373,,
159.717,723295,,
160.041,723627,,
160.374,723898,,
160.707,723973,,
161.048,724282,,
161.383,724363,,
161.717,723938,,
162.049,724489,,
162.389,724722,,
162.729,724287,,
163.053,724871,,
163.399,725607,,
163.741,725461,,
164.075,725599,,
164.408,725596,,
164.741,725762,,
165.078,726318,,
165.407,725979,,
165.739,726448,,
166.077,726116,,
166.420,726427,,
166.756,726538,,
167.086,726549,,
167.418,726964,,
167.747,727633,,
168.074,727340,,
168.419,727208,,
168.748,727372,,
169.092,727597,,
169.427,727389,,
169.769,726475,,
170.093,727592,,
170.440,727602,,
170.772,727470,,
171.104,727384,,
171.436,727871,,
171.771,728045,,
172.104,728140,,
172.442,727480,,
172.775,728223,,
173.111,727948,,
173.443,729942,,
173.781,728431,,
174.116,728393,,
174.451,728854,,
174.781,728110,,
175.130,728878,,
175.461,728231,,
175.797,728370,,
176.128,728889,,
176.462,731097,,
176.790,728952,,
177.134,728673,,
177.474,728296,,
177.799,728623,,
178.133,728554,,
178.469,728617,,
178.803,728671,,
179.141,728798,,
179.477,729083,,
179.799,729198,,
180.140,728336,,
180.475,728737,,
180.806,729187,,
181.147,729331,,
181.471,728991,,
181.809,728782,,
182.152,729188,,
182.483,729799,,
182.826,729345,,
183.165,731736,,
183.492,729386,,
183.839,729994,,
184.163,729635,,
184.504,729278,,
184.829,729941,,
185.171,730243,,
185.511,729537,,
185.840,729754,,
186.180,729248,,
186.509,730003,,
186.843,731103,,
187.173,729854,,
187.509,729328,,
187.854,730385,,
188.179,731107,,
188.520,730443,,
188.845,731585,,
189.180,730413,,
189.514,730651,,
189.856,731094,,
190.186,730765,,
190.527,730731,,
190.865,730983,,
191.203,731689,,
191.528,731059,,
191.868,730571,,
192.200,731317,,
192.535,731436,,
192.874,732930,,
193.206,730799,,
193.538,731386,,
193.870,731260,,
194.216,731987,,
194.550,731978,,
194.881,731991,,
195.219,731548,,
195.552,731669,,
195.886,732878,,
196.215,731644,,
196.544,731456,,
196.879,731305,,
197.212,732154,,
197.543,732035,,
197.887,731465,,
198.233,731328,,
198.567,731819,,
198.906,732152,,
199.238,731929,,
199.573,731407,,
